"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r5.1","r5.2","r5.3","r6","r6.2","r6.3","r6.4","r7","r7.2","r8","stock.id"
"103","Coghill-Sockeye","Sockeye",1993,9232,67465,0,NA,NA,0,0,122,8466,58365,NA,0,NA,NA,230,282,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"104","Coghill-Sockeye","Sockeye",1994,7264,27939,0,NA,NA,0,0,0,2313,9645,NA,0,NA,NA,3999,11982,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"105","Coghill-Sockeye","Sockeye",1995,30382,317508,0,NA,NA,0,0,974,133941,177124,NA,0,NA,NA,2379,3090,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"106","Coghill-Sockeye","Sockeye",1996,38693,133471,0,NA,NA,0,0,244,22428,108519,NA,0,NA,NA,1697,583,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"107","Coghill-Sockeye","Sockeye",1997,35010,44736,0,NA,NA,0,0,4,12566,30255,NA,0,NA,NA,318,1593,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"108","Coghill-Sockeye","Sockeye",1998,27050,89490,0,NA,NA,0,0,154,21013,67785,NA,0,NA,NA,347,191,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"109","Coghill-Sockeye","Sockeye",1999,59311,234805,0,NA,NA,0,0,419,99869,132588,NA,0,NA,NA,1337,592,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"110","Coghill-Sockeye","Sockeye",2000,28446,138406,0,NA,NA,0,0,419,55977,81462,NA,0,NA,NA,126,422,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"111","Coghill-Sockeye","Sockeye",2001,38547,10471,0,NA,NA,0,0,382,1473,4192,NA,0,NA,NA,711,3713,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"112","Coghill-Sockeye","Sockeye",2002,28323,180332,0,NA,NA,0,0,30,27264,149002,NA,0,NA,NA,1047,2989,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"113","Coghill-Sockeye","Sockeye",2003,75427,100769,0,NA,NA,0,0,281,29262,66271,NA,0,NA,NA,3193,1762,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"114","Coghill-Sockeye","Sockeye",2004,30569,151952,0,NA,NA,0,0,1,45985,105257,NA,0,NA,NA,514,195,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"115","Coghill-Sockeye","Sockeye",2005,30313,29949,0,NA,NA,0,0,508,2810,6835,NA,0,NA,NA,13516,6280,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"116","Coghill-Sockeye","Sockeye",2006,23479,166652,0,NA,NA,0,0,2697,37325,122276,NA,0,NA,NA,552,3802,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"117","Coghill-Sockeye","Sockeye",2007,70001,658406,0,NA,NA,0,0,3117,104874,535148,9364,0,NA,NA,2851,3052,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"118","Coghill-Sockeye","Sockeye",2008,29298,72233,0,NA,NA,0,0,40,30185,40675,449,0,NA,NA,838,46,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"119","Copper-Sockeye","Sockeye",1961,343140.4275,1466172,NA,NA,71615,8416,0,NA,179040,1182522,1394,0,NA,1192,8416,13577,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"120","Copper-Sockeye","Sockeye",1962,416093.1807,752678,NA,0,47693,0,0,0,102401,560800,2760,0,NA,1402,9730,27892,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"121","Copper-Sockeye","Sockeye",1963,271007.3531,620325,0,1402,4236,0,0,2805,97592,491920,1062,0,NA,0,11635,9522,151,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"122","Copper-Sockeye","Sockeye",1964,233990.1993,1187838,0,0,6361,151,0,428,290718,836133,5922,0,NA,0,23028,24854,0,NA,NA,0,0,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"123","Copper-Sockeye","Sockeye",1965,373563.22,1790507,0,179,379,0,0,2027,386377,1126848,3233,0,NA,0,25570,242501,1305,NA,NA,0,0,2088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"124","Copper-Sockeye","Sockeye",1966,374673.1046,1492942,0,0,4184,0,0,999,302159,886578,4029,0,NA,151,14517,280325,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"125","Copper-Sockeye","Sockeye",1967,152518.2057,870446,0,151,2323,469,0,1688,97321,707854,0,0,NA,243,8920,51477,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"126","Copper-Sockeye","Sockeye",1968,234701.7683,844266,0,459,17573,0,0,3226,145881,592986,2686,0,NA,0,14396,66910,0,NA,NA,0,0,149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"127","Copper-Sockeye","Sockeye",1969,527822.3726,917046,0,0,25479,314,0,0,101514,638486,757,0,NA,0,43304,107192,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"128","Copper-Sockeye","Sockeye",1970,329729.4895,492013,0,0,7081,0,0,9126,83934,346614,1745,0,NA,31,15225,27802,0,NA,NA,0,455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"129","Copper-Sockeye","Sockeye",1971,585402.0987,1095884,0,898,3273,0,0,31,48348,940919,8630,0,NA,0,9694,84091,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"130","Copper-Sockeye","Sockeye",1972,408348.7457,1040825,0,1214,12447,0,0,583,140037,843106,1864,0,NA,910,7091,33573,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"131","Copper-Sockeye","Sockeye",1973,432244.8939,460408,0,3411,27274,0,0,0,30220,297512,0,0,NA,0,18654,83337,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"132","Copper-Sockeye","Sockeye",1974,209834.4829,660223,0,366,7151,0,0,1100,154196,444442,2671,0,NA,2,18996,29968,0,NA,NA,0,0,1331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"133","Copper-Sockeye","Sockeye",1975,172586.4332,589226,0,12,10463,0,0,6,69128,413054,0,0,NA,0,29968,66560,0,NA,NA,0,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"134","Copper-Sockeye","Sockeye",1976,248496.4691,1169831,0,7,5343,0,0,0,173887,899905,1846,0,NA,0,11981,76823,0,NA,NA,0,39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"135","Copper-Sockeye","Sockeye",1977,357096.425,1878510,0,5343,206338,0,0,5343,135784,1354145,1532,0,NA,0,25710,143304,283,NA,NA,0,0,728,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"136","Copper-Sockeye","Sockeye",1978,234393.7055,1405959,0,6656,49390,65,0,2662,359284,815636,2276,476,NA,124,30775,137408,641,NA,NA,0,566,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"137","Copper-Sockeye","Sockeye",1979,507703.1474,2083034,0,26734,81259,175,0,9441,345815,1421651,12249,0,NA,189,16455,168672,151,NA,NA,0,0,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"138","Copper-Sockeye","Sockeye",1980,609245.6797,1455745,0,5295,17075,1151,0,4712,203240,1040561,3094,0,NA,98,26246,153770,503,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"139","Copper-Sockeye","Sockeye",1981,779344.0319,1123037,0,6639,117797,76,0,4913,156694,726983,3716,0,NA,863,8575,95700,1071,NA,NA,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"140","Copper-Sockeye","Sockeye",1982,609259.1798,1942981,0,54493,130231,1095,0,23962,291308,1357072,7469,0,NA,6,11037,65280,1028,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"141","Copper-Sockeye","Sockeye",1983,689904.8681,962643,300,17169,121698,1508,0,670,113522,531830,2670,73,NA,1021,18037,150925,2033,NA,NA,0,0,1187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"142","Copper-Sockeye","Sockeye",1984,837471.7362,1665949,6,8932,80753,1028,0,3543,321066,1006314,7744,0,NA,0,19223,217340,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"143","Copper-Sockeye","Sockeye",1985,644071.2164,1121383,212,15169,57383,919,0,673,242402,648277,23323,0,NA,1240,64875,65544,1366,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"144","Copper-Sockeye","Sockeye",1986,512181.0056,1943552,0,15359,224059,1208,0,10567,289939,1281684,10015,0,NA,740,6222,102339,899,NA,NA,0,0,521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"145","Copper-Sockeye","Sockeye",1987,505998.9939,1709543,716,30056,154564,3097,0,7629,237938,1071587,9952,110,NA,1208,24748,167574,364,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"146","Copper-Sockeye","Sockeye",1988,495779.976,1755011,440,8807,88347,2222,0,5299,237265,1326005,10397,0,NA,40,20115,55748,310,NA,NA,0,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"147","Copper-Sockeye","Sockeye",1989,581067.3784,1982777,1208,25922,240167,3826,0,3124,249419,1326998,3369,212,NA,61,14861,113143,232,NA,NA,0,235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"148","Copper-Sockeye","Sockeye",1990,619668.0198,1657982,160,17479,175260,220,0,4451,210067,1055833,18657,0,NA,742,39091,135826,0,NA,NA,0,196,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"149","Copper-Sockeye","Sockeye",1991,567389.9221,2878964,114,21929,93066,1381,0,13767,442706,1970636,10289,0,NA,451,53219,270860,546,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"150","Copper-Sockeye","Sockeye",1992,558331.0406,3102759,567,16628,112348,3290,0,10466,500728,2343242,11528,0,NA,273,26735,76954,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"151","Copper-Sockeye","Sockeye",1993,652721.1081,2303628,150,50534,800616,2015,0,2700,296876,1046748,15360,0,NA,21,18922,69082,220,NA,NA,0,384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"152","Copper-Sockeye","Sockeye",1994,614989.2834,1452968,199,58697,112222,4475,0,3411,319291,821282,8778,0,NA,1001,34758,88854,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"153","Copper-Sockeye","Sockeye",1995,528715.4215,1638422,116,33037,101474,1851,0,11133,496579,921097,3750,0,NA,0,8943,59721,721,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"154","Copper-Sockeye","Sockeye",1996,674836.3295,1916383,588,26499,65905,980,0,1821,71295,1658603,13585,0,NA,0,7542,68877,688,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"155","Copper-Sockeye","Sockeye",1997,900332.7069,1596773,82,25880,160443,2311,0,3103,103012,1242815,5905,0,NA,0,11073,42149,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"156","Copper-Sockeye","Sockeye",1998,635380.7972,1911922,246,5144,56725,626,0,2325,353169,1398049,7381,222,NA,0,13226,74300,509,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"157","Copper-Sockeye","Sockeye",1999,648887,1586662,50,13596,70798,1451,0,6785,263611,979292,5059,0,NA,206,71261,172031,2408,NA,NA,0,0,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"158","Copper-Sockeye","Sockeye",2000,537592,2330999,652,18408,97532,925,0,6696,512737,1423413,19728,2374,NA,6,48056,197375,3097,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"159","Copper-Sockeye","Sockeye",2001,680513,2204284,87,9243,131917,704,0,1332,259888,1442331,14045,42,NA,122,57594,286110,869,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"160","Copper-Sockeye","Sockeye",2002,732389,2909184,36,19676,65466,0,0,4419,418202,2261316,13009,0,NA,0,15204,111856,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"161","Copper-Sockeye","Sockeye",2003,653564,1292452,537,30731,86543,349,0,5212,143493,785771,5691,301,NA,318,15188,217270,1048,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"162","Copper-Sockeye","Sockeye",2004,586275,1183051,496,4166,15389,232,0,4131,102357,928849,5023,0,NA,0,37256,85152,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"163","Copper-Sockeye","Sockeye",2005,633006.3006,1266774,0,5167,43775,66,0,2664,344135,717032,4583,0,NA,116,21270,127111,855,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"164","Copper-Sockeye","Sockeye",2006,777091,2395210,254,3119,19151,0,0,1650,403252,1803809,9989,0,NA,542,47900,104364,1180,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"165","Copper-Sockeye","Sockeye",2007,786932,3025008,286,1999,87686,1539,0,7801,436379,2065222,29942,0,NA,21,104045,290088,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"166","Copper-Sockeye","Sockeye",2008,615240,2237922,108,647,66185,721,0,1305,449923,1451188,2632,0,NA,81,83887,181245,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"167","Copper-Sockeye","Sockeye",2009,605329,3033238,21,4431,21812,446,0,2886,653048,1897540,11401,222,NA,228,83444,357145,222,NA,NA,0,53,339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"168","Copper-Sockeye","Sockeye",2010,668184,2697904.5,0,1073,13386,1584,0,2020,724199,1714561,9094,NA,NA,682,75008,156271,NA,NA,NA,0,26.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"169","Eshamy-Sockeye","Sockeye",1964,68129,276208.5,NA,NA,0,0,0,NA,148042,3973,0,0,NA,1558,122402,233.5,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"170","Eshamy-Sockeye","Sockeye",1968,68048,84330.75,NA,39,0,0,0,542.75,71619,1151,0,0,NA,0,10979,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"171","Eshamy-Sockeye","Sockeye",1969,61196,32435,NA,0,0,0,0,0,17853,1475,0,0,NA,218,12626,263,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"172","Eshamy-Sockeye","Sockeye",1970,11460,11690,NA,0,0,0,0,902,5290,778,0,0,NA,295,4425,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"173","Eshamy-Sockeye","Sockeye",1971,954,6667,NA,0,0,0,0,0,3122,157,0,0,NA,0,2662,726,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"174","Eshamy-Sockeye","Sockeye",1972,28683,59976,NA,0,0,0,0,778,36054,12445,0,0,NA,274,10324,101,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"175","Eshamy-Sockeye","Sockeye",1973,10202,34411,NA,0,0,0,0,0,32145,201,0,0,NA,0,1862,203,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"176","Eshamy-Sockeye","Sockeye",1974,633,15946,NA,0,0,0,0,223,10265,1656,0,0,NA,50,3752,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"177","Eshamy-Sockeye","Sockeye",1975,1724,31355,NA,0,0,0,0,101,27042,0,0,0,NA,0,2566,1646,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"178","Eshamy-Sockeye","Sockeye",1976,19367,178061,NA,0,0,0,0,1149,139991,20872,0,0,NA,0,15670,379,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"179","Eshamy-Sockeye","Sockeye",1977,11746,38453,NA,0,0,0,0,0,27654,8800,0,0,NA,0,1956,43,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"180","Eshamy-Sockeye","Sockeye",1978,12580,36904,NA,0,0,0,0,0,19524,2549,0,0,NA,221,14216,197,0,NA,NA,0,197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"181","Eshamy-Sockeye","Sockeye",1979,12169,39724,NA,0,0,0,0,694,25191,1180,0,0,NA,0,11604,1055,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"182","Eshamy-Sockeye","Sockeye",1980,44263,270623,NA,0,0,0,0,1210,182513,15511,0,0,NA,983,69854,552,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"183","Eshamy-Sockeye","Sockeye",1981,23048,31644.5,NA,0,0,0,0,0,18994,3713,0,0,NA,106,8028,803.5,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"184","Eshamy-Sockeye","Sockeye",1984,36121,117484,NA,0,0,0,0,351,106111,3712,0,0,NA,0,7310,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"185","Eshamy-Sockeye","Sockeye",1985,26178,58138,NA,224,0,0,0,1121,45000,8692,0,0,NA,0,2840,261,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"186","Eshamy-Sockeye","Sockeye",1986,6949,39946,NA,0,0,0,0,571,31498,1762,0,0,NA,43,6002,70,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"187","Eshamy-Sockeye","Sockeye",1988,31747,93876,NA,130,0,0,0,652,65109,7925,0,0,NA,352,18542,1166,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"188","Eshamy-Sockeye","Sockeye",1989,57106,70390,65,914,0,0,0,562,47102,1554,0,0,NA,0,19814,379,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"189","Eshamy-Sockeye","Sockeye",1990,14191,58447,NA,523,0,0,0,150,52371,2441,0,0,NA,544,2180,238,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"190","Eshamy-Sockeye","Sockeye",1991,45814,23930,NA,0,0,0,0,2176,17961,1549,0,0,NA,190,1887,167,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"191","Eshamy-Sockeye","Sockeye",1992,30627,24229.5,NA,0,0,0,0,521,15014,889,0,0,NA,377,7226,202.5,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"192","Eshamy-Sockeye","Sockeye",1993,34657,53536.5,NA,79,0,0,0,715,43244,1219,0,0,NA,2890,4556.5,833,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"193","Eshamy-Sockeye","Sockeye",1995,15292,28338.5,NA,39.5,0,0,0,941,21168,3236,0,0,NA,30,2691,233,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"194","Eshamy-Sockeye","Sockeye",1996,5271,65804,NA,3,0,0,0,726,56272,3366,0,0,NA,666,4030,741,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"195","Eshamy-Sockeye","Sockeye",1997,41299,64513,0,0,0,0,0,1236,47070,11054,0,0,NA,68,1937,3148,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"196","Eshamy-Sockeye","Sockeye",1999,27057,40521,0,0,0,0,0,245,28345,11208,0,0,NA,0,340,383,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"197","Eshamy-Sockeye","Sockeye",2000,22153,51753,0,0,0,0,0,40,19237,31250,0,0,NA,13,833,380,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"198","Eshamy-Sockeye","Sockeye",2001,55187,50750,0,0,0,0,0,13,39104,3037,0,0,NA,47,5917,2632,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"199","Eshamy-Sockeye","Sockeye",2002,40478,62834,0,0,0,0,0,24,51144,7120,0,0,NA,29,4517,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"200","Eshamy-Sockeye","Sockeye",2003,39845,20147,0,9,0,0,0,17,12398,5042,0,0,NA,79,531,2071,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"201","Eshamy-Sockeye","Sockeye",2004,13443,53472,22,0,0,0,0,109,38566,10207,0,0,NA,0,3830,738,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"202","Eshamy-Sockeye","Sockeye",2005,23523,41611,0,0,0,0,0,88,34635,3975,0,0,NA,0,2563,350,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"203","Eshamy-Sockeye","Sockeye",2006,42473,62674,0,0,0,0,0,30,22359,1778,0,0,NA,289,37691,527,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"204","Fennell-Sockeye","Sockeye",1963,248,6534,0,0,0,0,0,0,6502,32,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"205","Fennell-Sockeye","Sockeye",1964,67,3637,0,0,0,0,0,14,3623,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"206","Fennell-Sockeye","Sockeye",1967,294,15201,0,0,0,0,0,0,15201,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
